Ad_ID,Campaign_Name,Clicks,Impressions,"Cost,$",Leads,Conversions,Conversion Rate,"Sale_Amount,$",Ad_Date,Location,Device,Keyword
A2441,Corse,88.0,5063.0,195.2,22.0,3.0,3.4090909090909087,1460.0,2024-11-20,Rostow-am-Don,mobile,analytics for data
A2442,Corse,172.0,5635.0,200.16,21.0,7.0,4.069767441860465,1727.0,2024-11-14,Rostow-am-Don,mobile,data analitics online
A2443,Corse,81.0,4404.0,239.62,11.0,4.0,4.938271604938271,1814.0,2024-11-21,Rostow-am-Don,mobile,data analytics course
A2444,Corse,142.0,4312.0,213.54,21.0,7.0,4.929577464788732,1666.0,2024-11-20,Rostow-am-Don,desktop,learn data analytics
A2445,Corse,111.0,3302.0,193.18,30.0,10.0,9.00900900900901,1783.0,2024-11-19,Rostow-am-Don,mobile,analytics for data
A2446,Corse,81.0,3575.0,192.71,27.0,4.0,4.938271604938271,1158.0,2024-11-11,Rostow-am-Don,tablet,online data analytic
A2447,Corse,112.0,5055.0,213.36,26.0,5.0,4.464285714285714,1959.0,2024-11-29,Rostow-am-Don,desktop,data anaytics training
A2448,Corse,101.0,5415.0,236.41,13.0,10.0,9.900990099009901,1832.0,2024-11-15,Rostow-am-Don,tablet,learn data analytics
A2449,Corse,166.0,3118.0,212.46,25.0,7.0,4.216867469879518,1813.0,2024-11-14,Rostow-am-Don,tablet,online data analytic
A2452,Corse,126.0,5250.0,239.73,30.0,4.0,3.1746031746031744,1070.0,2024-11-23,Rostow-am-Don,tablet,analytics for data
A2453,Corse,119.0,4405.0,233.66,25.0,3.0,2.5210084033613445,1407.0,2024-11-12,Rostow-am-Don,desktop,data analytics course
A2454,Corse,189.0,5060.0,236.54,26.0,7.0,3.7037037037037033,1877.0,2024-11-10,Rostow-am-Don,mobile,data anaytics training
A2455,Corse,167.0,3296.0,246.85,29.0,8.0,4.790419161676647,1723.0,2024-11-17,Rostow-am-Don,desktop,data analitics online
A2456,Corse,198.0,3499.0,209.74,30.0,9.0,4.545454545454546,1893.0,2024-11-25,Rostow-am-Don,desktop,data analytics course
A2457,Corse,95.0,3449.0,184.55,10.0,10.0,10.526315789473683,1601.0,2024-11-16,Rostow-am-Don,mobile,analytics for data
A2458,Corse,181.0,3738.0,206.61,16.0,9.0,4.972375690607735,1868.0,2024-11-09,Rostow-am-Don,mobile,online data analytic
A2460,Corse,178.0,5751.0,205.34,24.0,10.0,5.617977528089887,1903.0,2024-11-20,Rostow-am-Don,desktop,data analytics course
A2461,Corse,127.0,5050.0,184.77,28.0,9.0,7.086614173228346,1906.0,2024-11-02,Rostow-am-Don,desktop,data analitics online
A2462,Corse,198.0,4773.0,202.54,17.0,10.0,5.05050505050505,1082.0,2024-11-19,Rostow-am-Don,mobile,data analitics online
A2463,Corse,86.0,5652.0,249.13,25.0,7.0,8.13953488372093,1981.0,2024-11-06,Rostow-am-Don,mobile,data anaytics training
A2465,Corse,191.0,5070.0,247.41,12.0,4.0,2.094240837696335,1266.0,2024-11-25,Rostow-am-Don,mobile,analytics for data
A2466,Corse,139.0,5879.0,197.9,24.0,4.0,2.877697841726619,1476.0,2024-11-05,Rostow-am-Don,mobile,data analytics course
A2467,Corse,197.0,3620.0,235.19,18.0,7.0,3.5532994923857872,1740.0,2024-11-01,Rostow-am-Don,mobile,online data analytic
A2468,Corse,116.0,4250.0,216.66,10.0,9.0,7.758620689655173,1877.0,2024-11-02,Rostow-am-Don,mobile,data anaytics training
A2469,Corse,192.0,4850.0,235.42,22.0,10.0,5.208333333333334,1124.0,2024-11-14,Rostow-am-Don,desktop,analytics for data
A2470,Corse,118.0,3815.0,185.78,16.0,4.0,3.389830508474576,1093.0,2024-11-17,Rostow-am-Don,desktop,data analitics online
A2471,Corse,172.0,5741.0,198.44,14.0,4.0,2.3255813953488373,1755.0,2024-11-11,Rostow-am-Don,desktop,analytics for data
A2472,Corse,174.0,4272.0,240.77,16.0,7.0,4.022988505747127,1004.0,2024-11-23,Rostow-am-Don,desktop,learn data analytics
A2473,Corse,175.0,4974.0,182.22,21.0,5.0,2.857142857142857,1300.0,2024-11-23,Rostow-am-Don,mobile,learn data analytics
A2476,Corse,103.0,4670.0,203.4,21.0,4.0,3.8834951456310676,1562.0,2024-11-25,Rostow-am-Don,mobile,analytics for data
A2479,Corse,109.0,3933.0,189.73,11.0,4.0,3.669724770642202,1700.0,2024-11-07,Rostow-am-Don,desktop,data analitics online
A2480,Corse,118.0,4360.0,232.09,10.0,9.0,7.627118644067797,1252.0,2024-11-13,Rostow-am-Don,desktop,data anaytics training
A2481,Corse,164.0,5120.0,185.69,10.0,5.0,3.048780487804878,1597.0,2024-11-23,Rostow-am-Don,tablet,analytics for data
A2482,Corse,166.0,3887.0,192.0,24.0,9.0,5.421686746987952,1890.0,2024-11-13,Rostow-am-Don,tablet,data analytics course
A2483,Corse,88.0,3909.0,189.57,30.0,10.0,11.363636363636363,1750.0,2024-11-29,Rostow-am-Don,desktop,data anaytics training
A2484,Corse,125.0,3017.0,232.51,14.0,7.0,5.6000000000000005,1510.0,2024-11-08,Rostow-am-Don,tablet,data anaytics training
A2486,Corse,151.0,3992.0,212.42,10.0,9.0,5.960264900662252,1890.0,2024-11-26,Rostow-am-Don,tablet,learn data analytics
A2487,Corse,182.0,3554.0,181.74,18.0,4.0,2.197802197802198,1933.0,2024-11-02,Rostow-am-Don,tablet,learn data analytics
A2488,Corse,84.0,4051.0,196.83,21.0,4.0,4.761904761904762,1094.0,2024-11-14,Rostow-am-Don,mobile,online data analytic
A2489,Corse,127.0,3541.0,239.47,16.0,10.0,7.874015748031496,1474.0,2024-11-25,Rostow-am-Don,tablet,data anaytics training
A2490,Corse,104.0,5878.0,228.79,21.0,3.0,2.8846153846153846,1101.0,2024-11-05,Rostow-am-Don,mobile,data analytics course
A2491,Corse,161.0,4611.0,228.34,26.0,7.0,4.3478260869565215,1473.0,2024-11-25,Rostow-am-Don,tablet,data analitics online
A2492,Corse,141.0,4764.0,187.72,28.0,4.0,2.8368794326241136,1428.0,2024-11-16,Rostow-am-Don,mobile,analytics for data
A2493,Corse,186.0,4603.0,191.84,26.0,9.0,4.838709677419355,1918.0,2024-11-07,Rostow-am-Don,desktop,learn data analytics
A2495,Corse,124.0,5212.0,190.83,13.0,6.0,4.838709677419355,1399.0,2024-11-07,Rostow-am-Don,desktop,data analytics course
A2496,Corse,97.0,5285.0,249.65,12.0,7.0,7.216494845360824,1411.0,2024-11-27,Rostow-am-Don,desktop,data anaytics training
A2497,Corse,111.0,3177.0,224.51,18.0,8.0,7.207207207207207,1946.0,2024-11-25,Rostow-am-Don,desktop,learn data analytics
A2498,Corse,93.0,5571.0,185.71,12.0,7.0,7.526881720430108,1630.0,2024-11-21,Rostow-am-Don,tablet,online data analytic
A2500,Corse,138.0,5314.0,198.39,17.0,10.0,7.246376811594203,1250.0,2024-11-20,Rostow-am-Don,desktop,online data analytic
A2501,Corse,129.0,4452.0,196.06,10.0,9.0,6.976744186046512,1069.0,2024-11-13,Rostow-am-Don,tablet,learn data analytics
A2502,Corse,183.0,3920.0,235.79,20.0,7.0,3.825136612021858,1238.0,2024-11-17,Rostow-am-Don,mobile,data anaytics training
A2503,Corse,154.0,4603.0,214.0,20.0,3.0,1.948051948051948,1709.0,2024-11-18,Rostow-am-Don,tablet,data analytics course
A2504,Corse,95.0,4938.0,204.5,12.0,6.0,6.315789473684211,1494.0,2024-11-18,Rostow-am-Don,tablet,data anaytics training
A2506,Corse,112.0,4072.0,211.56,17.0,10.0,8.928571428571429,1229.0,2024-11-01,Rostow-am-Don,desktop,analytics for data
A2507,Corse,170.0,5953.0,186.11,25.0,8.0,4.705882352941177,1080.0,2024-11-26,Rostow-am-Don,mobile,data analitics online
A2509,Corse,113.0,3104.0,230.92,28.0,9.0,7.964601769911504,1422.0,2024-11-27,Rostow-am-Don,tablet,data analytics course
A2510,Corse,145.0,4882.0,217.25,22.0,3.0,2.0689655172413794,1814.0,2024-11-19,Rostow-am-Don,mobile,analytics for data
A2511,Corse,83.0,3212.0,243.86,25.0,4.0,4.819277108433735,1612.0,2024-11-19,Rostow-am-Don,mobile,data analytics course
A2512,Corse,90.0,4973.0,181.04,23.0,5.0,5.555555555555555,1039.0,2024-11-03,Rostow-am-Don,desktop,online data analytic
A2513,Corse,140.0,5227.0,222.57,27.0,3.0,2.142857142857143,1527.0,2024-11-18,Rostow-am-Don,desktop,learn data analytics
A2514,Corse,111.0,5434.0,181.05,10.0,5.0,4.504504504504505,1627.0,2024-11-23,Rostow-am-Don,mobile,data anaytics training
A2515,Corse,105.0,3300.0,180.25,22.0,10.0,9.523809523809524,1640.0,2024-11-21,Rostow-am-Don,mobile,online data analytic
A2516,Corse,181.0,4857.0,215.59,13.0,8.0,4.41988950276243,1883.0,2024-11-23,Rostow-am-Don,desktop,learn data analytics
A2517,Corse,189.0,4019.0,248.09,16.0,6.0,3.1746031746031744,1378.0,2024-11-30,Rostow-am-Don,tablet,online data analytic
A2518,Corse,138.0,5495.0,220.69,19.0,5.0,3.6231884057971016,1624.0,2024-11-04,Rostow-am-Don,tablet,online data analytic
A2519,Corse,178.0,5218.0,208.92,20.0,7.0,3.932584269662921,1714.0,2024-11-25,Rostow-am-Don,mobile,analytics for data
A2520,Corse,155.0,5996.0,247.54,15.0,5.0,3.225806451612903,1883.0,2024-11-27,Rostow-am-Don,mobile,analytics for data
A2521,Corse,168.0,4932.0,198.95,16.0,7.0,4.166666666666666,1301.0,2024-11-19,Rostow-am-Don,desktop,data anaytics training
A2522,Corse,152.0,4498.0,233.81,30.0,6.0,3.9473684210526314,1090.0,2024-11-25,Rostow-am-Don,desktop,data analitics online
A2523,Corse,111.0,4164.0,191.04,18.0,9.0,8.108108108108109,1687.0,2024-11-21,Rostow-am-Don,tablet,data anaytics training
A2524,Corse,141.0,4329.0,230.44,14.0,6.0,4.25531914893617,1610.0,2024-11-07,Rostow-am-Don,mobile,learn data analytics
A2525,Corse,97.0,5764.0,246.15,30.0,7.0,7.216494845360824,1345.0,2024-11-18,Rostow-am-Don,mobile,analytics for data
A2526,Corse,82.0,5430.0,205.46,18.0,5.0,6.097560975609756,1435.0,2024-11-30,Rostow-am-Don,mobile,online data analytic
A2527,Corse,164.0,5179.0,206.72,18.0,9.0,5.487804878048781,1213.0,2024-11-27,Rostow-am-Don,tablet,data analytics course
A2528,Corse,109.0,5707.0,246.86,22.0,4.0,3.669724770642202,1980.0,2024-11-19,Rostow-am-Don,tablet,data analitics online
A2529,Corse,126.0,3263.0,237.54,,9.0,7.142857142857142,1364.0,2024-11-17,Rostow-am-Don,mobile,data analitics online
A2530,Corse,175.0,5718.0,225.4,19.0,6.0,3.428571428571429,1001.0,2024-11-12,Rostow-am-Don,tablet,analytics for data
A2531,Corse,96.0,5075.0,221.28,25.0,3.0,3.125,1937.0,2024-11-23,Rostow-am-Don,desktop,learn data analytics
A2532,Corse,113.0,4473.0,202.3,17.0,5.0,4.424778761061947,1049.0,2024-11-08,Rostow-am-Don,tablet,online data analytic
A2533,Corse,96.0,3979.0,232.44,27.0,7.0,7.291666666666667,1140.0,2024-11-30,Rostow-am-Don,mobile,learn data analytics
A2534,Corse,162.0,5688.0,190.31,17.0,5.0,3.0864197530864197,1556.0,2024-11-25,Rostow-am-Don,tablet,data analytics course
A2535,Corse,125.0,3546.0,234.02,23.0,10.0,8.0,1072.0,2024-11-27,Rostow-am-Don,desktop,analytics for data
A2536,Corse,89.0,4188.0,206.71,16.0,4.0,4.49438202247191,1382.0,2024-11-01,Rostow-am-Don,tablet,online data analytic
A2537,Corse,99.0,4134.0,234.04,18.0,3.0,3.0303030303030303,1683.0,2024-11-30,Rostow-am-Don,desktop,learn data analytics
A2538,Corse,91.0,4710.0,199.18,21.0,9.0,9.89010989010989,1431.0,2024-11-10,Rostow-am-Don,tablet,data analytics course
A2539,Corse,141.0,4654.0,192.19,21.0,6.0,4.25531914893617,1932.0,2024-11-25,Rostow-am-Don,mobile,analytics for data
A2540,Corse,110.0,5509.0,245.38,13.0,8.0,7.2727272727272725,1539.0,2024-11-10,Rostow-am-Don,mobile,learn data analytics
A2542,Corse,85.0,4653.0,196.73,23.0,6.0,7.0588235294117645,1032.0,2024-11-13,Rostow-am-Don,mobile,data analytics course
A2543,Corse,151.0,5389.0,227.07,18.0,10.0,6.622516556291391,1318.0,2024-11-20,Rostow-am-Don,desktop,data anaytics training
A2544,Corse,139.0,5290.0,208.43,28.0,4.0,2.877697841726619,1022.0,2024-11-20,Rostow-am-Don,tablet,data analitics online
A2545,Corse,120.0,3060.0,197.96,,8.0,6.666666666666667,1679.0,2024-11-23,Rostow-am-Don,tablet,analytics for data
A2546,Corse,109.0,4444.0,219.46,12.0,9.0,8.256880733944955,1159.0,2024-11-28,Rostow-am-Don,mobile,data anaytics training
A2547,Corse,145.0,3509.0,181.11,19.0,10.0,6.896551724137931,1627.0,2024-11-22,Rostow-am-Don,mobile,online data analytic
A2548,Corse,151.0,4675.0,183.02,14.0,7.0,4.635761589403973,1000.0,2024-11-10,Rostow-am-Don,mobile,analytics for data
A2549,Corse,108.0,5869.0,226.93,16.0,7.0,6.481481481481481,1633.0,2024-11-03,Rostow-am-Don,desktop,analytics for data
A2550,Corse,166.0,3992.0,205.9,15.0,8.0,4.819277108433735,1899.0,2024-11-05,Rostow-am-Don,desktop,analytics for data
A2551,Corse,134.0,4172.0,191.8,26.0,5.0,3.731343283582089,1170.0,2024-11-18,Rostow-am-Don,tablet,online data analytic
A2552,Corse,104.0,5926.0,224.63,17.0,8.0,7.6923076923076925,1239.0,2024-11-24,Rostow-am-Don,mobile,learn data analytics
A2554,Corse,160.0,5664.0,210.58,16.0,9.0,5.625,1836.0,2024-11-07,Rostow-am-Don,mobile,data anaytics training
A2555,Corse,147.0,5930.0,248.18,22.0,10.0,6.802721088435375,1743.0,2024-11-15,Rostow-am-Don,desktop,analytics for data
A2556,Corse,196.0,3656.0,240.44,15.0,6.0,3.061224489795918,1894.0,2024-11-03,Rostow-am-Don,tablet,analytics for data
A2557,Corse,159.0,5078.0,182.57,30.0,8.0,5.031446540880504,1541.0,2024-11-09,Rostow-am-Don,mobile,data analytics course
A2558,Corse,104.0,5257.0,220.44,17.0,7.0,6.730769230769231,1462.0,2024-11-27,Rostow-am-Don,mobile,data analitics online
A2559,Corse,135.0,5582.0,209.14,28.0,5.0,3.7037037037037033,1912.0,2024-11-25,Rostow-am-Don,tablet,online data analytic
A2561,Corse,136.0,3657.0,236.19,12.0,5.0,3.6764705882352944,1425.0,2024-11-06,Rostow-am-Don,mobile,online data analytic
A2562,Corse,135.0,3198.0,227.48,,6.0,4.444444444444445,1882.0,2024-11-09,Rostow-am-Don,desktop,online data analytic
A2564,Corse,181.0,5343.0,244.02,30.0,9.0,4.972375690607735,1639.0,2024-11-26,Rostow-am-Don,mobile,learn data analytics
A2566,Corse,80.0,5756.0,205.38,16.0,4.0,5.0,1778.0,2024-11-20,Rostow-am-Don,desktop,online data analytic
A2567,Corse,155.0,5696.0,236.44,13.0,3.0,1.935483870967742,1207.0,2024-11-23,Rostow-am-Don,mobile,data analitics online
A2568,Corse,114.0,5683.0,214.42,20.0,8.0,7.017543859649122,1474.0,2024-11-08,Rostow-am-Don,mobile,learn data analytics
A2569,Corse,98.0,4669.0,205.72,16.0,6.0,6.122448979591836,1767.0,2024-11-30,Rostow-am-Don,desktop,analytics for data
A2571,Corse,160.0,3163.0,238.95,20.0,8.0,5.0,1569.0,2024-11-26,Rostow-am-Don,desktop,online data analytic
A2572,Corse,175.0,3732.0,231.25,16.0,10.0,5.714285714285714,1014.0,2024-11-15,Rostow-am-Don,mobile,learn data analytics
A2573,Corse,123.0,3860.0,224.63,24.0,8.0,6.504065040650407,1800.0,2024-11-15,Rostow-am-Don,desktop,analytics for data
A2574,Corse,106.0,3196.0,212.12,15.0,6.0,5.660377358490567,1314.0,2024-11-23,Rostow-am-Don,tablet,analytics for data
A2576,Corse,185.0,5121.0,215.46,12.0,9.0,4.864864864864865,1724.0,2024-11-02,Rostow-am-Don,mobile,data analytics course
A2577,Corse,139.0,5610.0,239.44,17.0,6.0,4.316546762589928,1548.0,2024-11-14,Rostow-am-Don,tablet,online data analytic
A2578,Corse,174.0,3890.0,186.04,28.0,7.0,4.022988505747127,1793.0,2024-11-21,Rostow-am-Don,tablet,online data analytic
A2579,Corse,157.0,4671.0,248.17,14.0,7.0,4.45859872611465,1247.0,2024-11-03,Rostow-am-Don,mobile,data anaytics training
A2580,Corse,160.0,5438.0,197.5,16.0,6.0,3.75,1752.0,2024-11-03,Rostow-am-Don,tablet,data analytics course
A2582,Corse,144.0,5301.0,195.83,12.0,3.0,2.083333333333333,1654.0,2024-11-27,Rostow-am-Don,tablet,data analitics online
A2583,Corse,187.0,3722.0,182.43,27.0,7.0,3.7433155080213902,1613.0,2024-11-20,Rostow-am-Don,mobile,data anaytics training
A2585,Corse,194.0,5123.0,180.01,27.0,5.0,2.5773195876288657,1978.0,2024-11-05,Rostow-am-Don,mobile,learn data analytics
A2586,Corse,157.0,4127.0,200.44,30.0,8.0,5.095541401273886,1044.0,2024-11-15,Rostow-am-Don,desktop,data anaytics training
A2587,Corse,112.0,4944.0,233.83,19.0,4.0,3.571428571428571,1296.0,2024-11-27,Rostow-am-Don,tablet,data anaytics training
A2588,Corse,82.0,4534.0,203.89,10.0,6.0,7.317073170731707,1589.0,2024-11-26,Rostow-am-Don,tablet,online data analytic
A2589,Corse,152.0,5894.0,219.23,14.0,5.0,3.289473684210526,1641.0,2024-11-13,Rostow-am-Don,mobile,data anaytics training
A2590,Corse,81.0,5545.0,212.89,11.0,5.0,6.172839506172839,1818.0,2024-11-15,Rostow-am-Don,mobile,data analitics online
A2592,Corse,117.0,3039.0,223.72,27.0,8.0,6.837606837606838,1340.0,2024-11-14,Rostow-am-Don,mobile,data anaytics training
A2594,Corse,192.0,4920.0,192.15,18.0,10.0,5.208333333333334,1665.0,2024-11-09,Rostow-am-Don,mobile,data analitics online
A2595,Corse,131.0,3187.0,234.53,24.0,10.0,7.633587786259542,1656.0,2024-11-07,Rostow-am-Don,mobile,data analytics course
A2596,Corse,177.0,3238.0,189.61,29.0,7.0,3.954802259887006,1925.0,2024-11-27,Rostow-am-Don,tablet,data analitics online
A2598,Corse,147.0,4507.0,190.42,27.0,8.0,5.442176870748299,1073.0,2024-11-05,Rostow-am-Don,desktop,learn data analytics
A2599,Corse,143.0,3606.0,200.29,,3.0,2.097902097902098,1550.0,2024-11-20,Rostow-am-Don,mobile,learn data analytics
A2601,Corse,160.0,3711.0,214.41,10.0,6.0,3.75,1550.0,2024-11-07,Rostow-am-Don,mobile,analytics for data
A2602,Corse,172.0,4841.0,234.94,28.0,8.0,4.651162790697675,1258.0,2024-11-12,Rostow-am-Don,desktop,analytics for data
A2603,Corse,95.0,5411.0,182.58,13.0,4.0,4.2105263157894735,1111.0,2024-11-30,Rostow-am-Don,tablet,data anaytics training
A2604,Corse,111.0,3520.0,237.4,13.0,3.0,2.7027027027027026,1395.0,2024-11-19,Rostow-am-Don,mobile,online data analytic
A2605,Corse,171.0,3460.0,184.14,27.0,9.0,5.263157894736842,1565.0,2024-11-16,Rostow-am-Don,tablet,data analitics online
A2606,Corse,145.0,5875.0,221.0,14.0,7.0,4.827586206896552,1230.0,2024-11-24,Rostow-am-Don,desktop,learn data analytics
A2607,Corse,118.0,3404.0,183.15,27.0,7.0,5.932203389830509,1489.0,2024-11-21,Rostow-am-Don,tablet,learn data analytics
A2608,Corse,171.0,3567.0,233.32,27.0,4.0,2.3391812865497075,1271.0,2024-11-05,Rostow-am-Don,desktop,analytics for data
A2609,Corse,108.0,3628.0,185.68,24.0,8.0,7.4074074074074066,1682.0,2024-11-19,Rostow-am-Don,tablet,learn data analytics
A2610,Corse,100.0,4994.0,206.32,21.0,7.0,7.000000000000001,1673.0,2024-11-20,Rostow-am-Don,tablet,learn data analytics
A2611,Corse,138.0,5758.0,193.53,14.0,4.0,2.898550724637681,1902.0,2024-11-15,Rostow-am-Don,tablet,analytics for data
A2612,Corse,88.0,3382.0,198.62,25.0,9.0,10.227272727272728,1599.0,2024-11-10,Rostow-am-Don,desktop,data anaytics training
A2613,Corse,125.0,3652.0,186.61,29.0,10.0,8.0,1017.0,2024-11-29,Rostow-am-Don,mobile,learn data analytics
A2614,Corse,169.0,4120.0,215.75,27.0,5.0,2.9585798816568047,1362.0,2024-11-19,Rostow-am-Don,mobile,analytics for data
A2616,Corse,149.0,5726.0,235.72,17.0,7.0,4.697986577181208,1902.0,2024-11-11,Rostow-am-Don,mobile,data analitics online
A2617,Corse,99.0,5938.0,183.49,30.0,3.0,3.0303030303030303,1487.0,2024-11-18,Rostow-am-Don,mobile,data analitics online
A2618,Corse,177.0,3567.0,214.71,28.0,5.0,2.824858757062147,1001.0,2024-11-11,Rostow-am-Don,tablet,analytics for data
A2621,Corse,191.0,3337.0,231.0,29.0,6.0,3.1413612565445024,1424.0,2024-11-18,Rostow-am-Don,tablet,data analytics course
A2624,Corse,125.0,4300.0,221.37,16.0,10.0,8.0,1066.0,2024-11-27,Rostow-am-Don,tablet,data analytics course
A2625,Corse,105.0,4094.0,183.47,11.0,6.0,5.714285714285714,1817.0,2024-11-25,Rostow-am-Don,mobile,online data analytic
A2626,Corse,84.0,4263.0,234.62,29.0,9.0,10.714285714285714,1599.0,2024-11-18,Rostow-am-Don,mobile,learn data analytics
A2627,Corse,114.0,3472.0,242.89,16.0,10.0,8.771929824561402,1642.0,2024-11-28,Rostow-am-Don,tablet,analytics for data
A2628,Corse,129.0,4411.0,180.17,28.0,5.0,3.875968992248062,1173.0,2024-11-10,Rostow-am-Don,desktop,data analitics online
A2630,Corse,120.0,5915.0,241.95,26.0,3.0,2.5,1253.0,2024-11-25,Rostow-am-Don,desktop,analytics for data
A2631,Corse,99.0,4111.0,192.09,14.0,5.0,5.05050505050505,1497.0,2024-11-19,Rostow-am-Don,mobile,analytics for data
A2633,Corse,154.0,3510.0,211.16,26.0,10.0,6.493506493506493,1167.0,2024-11-14,Rostow-am-Don,tablet,online data analytic
A2635,Corse,136.0,5977.0,249.89,15.0,9.0,6.61764705882353,1477.0,2024-11-28,Rostow-am-Don,tablet,analytics for data
A2636,Corse,177.0,5409.0,181.75,19.0,4.0,2.2598870056497176,1793.0,2024-11-03,Rostow-am-Don,tablet,data analytics course
A2638,Corse,152.0,5421.0,248.08,16.0,6.0,3.9473684210526314,1752.0,2024-11-27,Rostow-am-Don,mobile,analytics for data
A2639,Corse,187.0,5181.0,227.15,18.0,10.0,5.347593582887701,1516.0,2024-11-25,Rostow-am-Don,tablet,data anaytics training
A2640,Corse,91.0,5484.0,198.25,16.0,6.0,6.593406593406594,1981.0,2024-11-20,Rostow-am-Don,mobile,data anaytics training
A2641,Corse,180.0,5545.0,238.85,30.0,10.0,5.555555555555555,1971.0,2024-11-24,Rostow-am-Don,desktop,data analytics course
A2644,Corse,157.0,4111.0,208.46,27.0,8.0,5.095541401273886,1187.0,2024-11-05,Rostow-am-Don,tablet,data anaytics training
A2645,Corse,178.0,5640.0,195.8,25.0,4.0,2.247191011235955,1807.0,2024-11-22,Rostow-am-Don,mobile,data analitics online
A2646,Corse,94.0,3805.0,198.19,12.0,8.0,8.51063829787234,1523.0,2024-11-10,Rostow-am-Don,tablet,data analytics course
A2647,Corse,130.0,4561.0,196.04,25.0,9.0,6.923076923076923,1388.0,2024-11-18,Rostow-am-Don,desktop,analytics for data
A2648,Corse,169.0,5865.0,200.36,19.0,5.0,2.9585798816568047,1482.0,2024-11-30,Rostow-am-Don,mobile,online data analytic
A2649,Corse,176.0,5275.0,241.12,14.0,8.0,4.545454545454546,1995.0,2024-11-15,Rostow-am-Don,mobile,data analitics online
A2650,Corse,143.0,4964.0,207.66,21.0,10.0,6.993006993006993,1619.0,2024-11-13,Rostow-am-Don,tablet,analytics for data
A2651,Corse,153.0,5292.0,225.98,21.0,9.0,5.88235294117647,1223.0,2024-11-10,Rostow-am-Don,mobile,data analytics course
A2652,Corse,96.0,5568.0,210.99,19.0,10.0,10.416666666666668,1317.0,2024-11-21,Rostow-am-Don,desktop,learn data analytics
A2653,Corse,96.0,4849.0,198.41,13.0,5.0,5.208333333333334,1198.0,2024-11-27,Rostow-am-Don,mobile,online data analytic
A2655,Corse,197.0,4645.0,219.15,24.0,5.0,2.5380710659898478,1911.0,2024-11-30,Rostow-am-Don,mobile,online data analytic
A2656,Corse,191.0,5706.0,249.69,25.0,6.0,3.1413612565445024,1821.0,2024-11-16,Rostow-am-Don,desktop,data analitics online
A2657,Corse,167.0,3438.0,235.2,10.0,7.0,4.191616766467066,1229.0,2024-11-17,Rostow-am-Don,desktop,data analitics online
